LIEN FICHE DE POSTE,Ministère,Administration,Région,"Localisation
(Commune ou adresse exacte)",Code postal,Env.,Référence,Intitulé du poste,Cotation du poste (Groupe RIFSEEP),Thématique,Service,Bureau / Pôle,Logé,Télétravail,Encadrement,Complément
https://extranet-lille.les-ira.fr/intranet.php?page=poste&idposte=1365,Intérieur,Préfecture du Nord,Hauts-de-France,Lille,59039,ATE,int-ATE-02,Chargé de mission – politique immobilière de l'État,G4,Budget/Finances,Direction de la coordination des politiques interministérielles,Bureau de la coordination interministérielle,NON,OUI,NON,Fonctions partiellement télétravaillables
https://extranet-lille.les-ira.fr/intranet.php?page=poste&idposte=1397,Intérieur,Préfecture du Nord,Hauts-de-France,Lille,59039,ATE,int-ATE-10,Chef de la section de l'actualité juridique au sein du bureau du contentieux et du droit des étrangers,G3,Juridique,Direction de l'immigration et de l'intégration (DII),Bureau du contentieux et du droit des étrangers (BCDE),NON,OUI (partiel),OUI,Indemnité attractivité services étrangers
60-fiche-int-ATE-185.pdf,Intérieur,SGAMI NORD,Hauts-de-France,Lille,59000,ATE,int-ATE-185,Adjoint au chef du bureau des rémunérations en charge de la qualité du SIRH,G3,RH,Bureau des Ressources Humaines,Bureau des rémunérations,NON,NC,Oui,
https://extranet-lille.les-ira.fr/intranet.php?page=poste&idposte=1590,Intérieur,Secrétariat Général pour l'Administration du Ministère de l'Intérieur (SGAMI) NORD,Hauts-de-France,Lille,59000,ATE,int-ATE-194,Chargé d'audit,G4,Pol. Publiques,Secrétariat Général pour l'Administration du Ministère de l'Intérieur (SGAMI) Zone de défense Nord / État-major,Bureau audit,NON,OUI,NON,ISSPATS + ASA
https://drive.google.com/file/d/1h8-PCgoluidDEn7aPA-tqRZXphP33Ka0/view?usp=sharing,Intérieur,"Préfecture de la région IDF, préfecture de Paris",Île-de-France,Paris,75015,ATE,int-ATE-83,"Chef section Planification, suivi de crise, accompagnement victimes",G3,Gestion de crise,,,,OUI,Oui,Habilitation et astreintes
https://extranet-lille.les-ira.fr/intranet.php?page=poste&idposte=1588,Intérieur,Préfecture de Seine-et-Marne,Île-de-France,Melun,77000,ATE,int-ATE-193,Conseiller juridique,G3,Juridique,Direction des relations avec les collectivités locales,Bureau de la légalité et de l'intercommunalité,NON,OUI,NON,
60-fiche-int-ATE-18.pdf,Intérieur,Préfecture des Hauts-de-Seine,Île-de-France,Nanterre,92000,ATE,int-ATE-18,Chargé de mission auprès du Préfet délégué pour l'égalité des chances,G3,Pol. Publiques,,,NON ,OUI,Non,
60-fiche-int-ATE-20.pdf,Intérieur,Préfecture des Hauts-de-Seine,Île-de-France,Nanterre,92000,ATE,int-ATE-20,Adjoint au chef de bureau de l’action sociale,G3,Pol. Publiques,,,NON ,OUI,Non,
https://drive.google.com/file/d/1iSZ7vX0tDJ7cWtUkI8OBLG4RfSiRj_yX/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Neuilly-sur-Seine,92200,AC,int-AC-146,Chef de la cellule discipline et affaires réservées,G3,RH,Direction générale de la sécurité intérieure,,Non,Non,Oui,
https://drive.google.com/file/d/1hlUJz2nwQ8vsatFAvPi1cWt9-cHozAgq/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-130,Chargé de mission Amaris-box,G3,Audit / Contrôle interne,Département AMARIS de l'IGPN,,Non,Oui,Non,"le département AMARIS anime et 
coordonne la démarche de maîtrise
 des risques « métiers »
 au sein de la police nationale"
https://drive.google.com/file/d/1x0WzzjJ6YjzvQo2zKueF6RSjS9bHDYPM/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75020,AC,int-AC-132,"Chef de la section coordination, des récompenses et de la discipline",G2,RH,Direction Centrale des Compagnies Républicaines de Sécurité,"Section de la coordination, des récompenses et de la discipline (SCRD)",Non,Oui,Oui,
https://drive.google.com/file/d/1usMV6AA12DcuBlOJj3xTRE5HY-OSHRHb/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75020,AC,int-AC-134,Chef de l'Unité de Coordination et de sécurité - Régisseur d'avances et de recettes,G2,Budget/Finances,"Direction nationale de la police aux frontières, sous-direction du soutien et du pilotage territorial",Unité de coordination et de synthèse,Non,Oui,Oui,
https://drive.google.com/file/d/1CEu3Jb8KxeEK4pYbQSje5OFTMrZOnPQU/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-136,Adjoint au chef de pôle santé et sécurité au travail,G3,RH,"DRHFS, Sous-direction de la prévention, de l'accompagnement et du soutien des personnels",Bureau de la prévention et de la qualité de vie au travail,Non,Oui,Oui,"Poste vacant non mobilité envisagée donc à voir si ce poste sera effectivement libre /
La DRHFS prépare son déménagement de Paris 12e vers Saint-Denis. Vous serez amenés à 
déménager avec votre service."
https://drive.google.com/file/d/1syViYx94teq8bWWhSZi_bkSDAMVuxYo_/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-138,Consultant juridique réorganisation de service,G3,RH,"DRHFS, Sous-direction de la stratégie des RH",Bureau de la gouvernance et de l'animation terrioriales,Non,Oui,Non,"La DRHFS prépare son déménagement de Paris 12e vers Saint-Denis. Vous serez amenés à 
déménager avec votre service."
https://drive.google.com/file/d/1bibxGrFL01bi36AGa_y3VD1wThaMom8F/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris BEAUVAU,75008,AC,int-AC-148,Conférencier expert dans la lutte contre la radicalisation,G2,Sécurité intérieure,Direction générale de la sécurité intérieure,Unité de concours à la lutte anti-terroriste ,Non,Non,Non,
https://drive.google.com/file/d/1cquGwh6E_qdhegRiuhKOT7WIbKPMhJDu/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-156,Responsable recrutement et prévention,G2,RH,"DRHFS, Service de l'administration générale",Section recrutement et prévention,Non,Oui,Oui,"La DRHFS prépare son déménagement de Paris 12e vers Saint-Denis. Vous serez amenés à 
déménager avec votre service."
https://drive.google.com/file/d/14rdvJVDXCzdJIE9SuQQmpbJQaYUIVKAl/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,55 avenue des Champs Pierreux Nanterre,92000,AC,int-AC-158,Chargé d'expertise à la coordination nationale EMPACT (European Multidisciplinary Platform Against Criminal Threats,G2,Sécurité,"Direction de la coopération internationale de sécurité
(DCIS)",Division de l'Union européenne,Non,Oui,Non, Niveau d’anglais C1 minimum. La langue de travail d’EUROPOL est l’anglais
https://drive.google.com/file/d/1MOEACH4eacIqTTKs0b031n8tUKIOxs9u/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-160,Adjoint(e) au chef de la section coordination et dossiers individuels des commissaires et officiers ,G3,RH,"Sous-direction de l'encadrement supérieur, des commissaires et des officiers (SDESCO)",Section coordination,Non,Oui,Oui,
https://drive.google.com/file/d/1AhTnyn13d-PP9fmsv4raDeFeeKV58qtQ/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,"11/13 rue Cambacérès 
Paris",75008,AC,int-AC-164,Chargé d'études sur le périmètre de la sécurisation des transports en commun,G3,Juridique,Division nationale de la sécurité dans les transports en commun,Sous-direction de l'ordre public et des mobilités,Non,Oui,,Régime hebdomadaire à 40h30 par semaine (25 CA + 29 RTT) 
https://drive.google.com/file/d/1i6uTRWv0txZKDEf6EFbxp7IJSpR6cr7a/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,"18/20 rue des Pyrénées
Paris",75020,AC,int-AC-165,"Adjoint ou adjointe à la cheffe de cellule regroupement familial, bénéficiaires de la protection internationale et documetns de circulation pour étrangers mineurs",G3,Juridique,Direction générale des étrangers en France (DGEF) ,Sous direction du séjour et du travail,Non,Oui,Non,
https://drive.google.com/file/d/1Zp9w8ZN0cabsSL1iXLeas6EtosbM_x7C/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-166,"Responsable du greffe, de la protection fonctionnelle et du suivi budgétaire",G3,Juridique,Service juridique,Bureau des contentieux et de la protection fonctionnelle,Non,Oui,Non,"La DRHFS prépare son déménagement de Paris 12e vers Saint-Denis. Vous serez amenés à 
déménager avec votre service."
https://drive.google.com/file/d/1Rp5KKBUGDgCWGcm8Dbck21FANApgst04/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,"18 rue des Pyrénées
Paris",75020,AC,int-AC-167,Chargé-e de mission exécution et pilotage budgétaire,G3,Budget/Finances,Service du pilotage et des ressources (SPR) ,Bureau du pilotage et de la synthèse budgétaire et financière,Non,Oui,Non,
https://drive.google.com/file/d/163mteTT0oZoSdXiah2iP5t6655_n64hz/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-168,Chargé-e de mission analyses RH et suivi de la gestion prévisionnelle des emplois des effectifs et des compétences,G3,RH,"Section ""Analyse et prospective"" ","Bureau des effectifs, de la prospective et des systèmes d'information (BEPSI)",Non,Oui,Non,Déménagement vers Saint-Denis (93) à prévoir en 2027
https://drive.google.com/file/d/1lm2Q0kbPpeHTIac0t22bhJDESIsa0NVq/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,"18/20 rue des Pyrénées
Paris",75020,AC,int-AC-169,Chargé-e de mission budget,,Budget/Finances,Direction générale des étrangers en France,Direction de l'intégration et de l'accès à la nationalité,Non,Oui,Non,
https://drive.google.com/file/d/1UsjZYVmFh3qtBKfDzvyfmXJuydGgmdvv/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-170,Chargé(e) d'études juridiques statutaires de la police nationale,G3,RH,"Direction des ressources humaines, des finances et des soutiens 
Sous-direction de la stratégie des ressources humaines",Section des statuts,Non,Oui,Non,"La DRHFS prépare son déménagement de Paris 12e vers Saint-Denis. Vous serez amenés à 
déménager avec votre service."
https://drive.google.com/file/d/14PF2Ou8tIzzvDQwakzrcDICoVQUD-56u/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-171,Chargé(e) de mission animation de la politique Egalité / Diversité ,G3,RH,Direction des ressources humaines,Mission pour l'innovation en RH (MIRH) ,Non,Oui,Non,Déménagement vers Saint-Denis (93) à prévoir en 2027
https://drive.google.com/file/d/1c3Amkv81Pp7HDhvpq5uGPhnLIDuJTn7F/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-172,Chargé-e d'études RH des personnels de la police scientifique,G3,RH,"DRH  / Sous-direction des personnels administratifs, techniques, spécialisés et scientifiques",Bureau des personnels de police scientifique,Non,Oui,Non,Déménagement vers Saint-Denis (93) à prévoir en 2027
https://drive.google.com/file/d/1PPv9bj47F-ysnr8dmH-11svWrSzujhGJ/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-173,Chargé-e du dialogue social des formations spécialisées ministérielle et d'administration centrale,G3,RH,Sous-direction de l’action sociale et de l’accompagnement du personnel (SDASAP),Bureau des conditions de vie au travail et de la politique du handicap,Non,Oui,Non,Déménagement vers Saint-Denis (93) à prévoir en 2027
https://drive.google.com/file/d/1okJ5kkfc4SvZdzLqFm-84W8RWRMPR7bV/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-174,Adjoint au chef de la section des personnels administratifs de la police nationale,G3,RH,"DRHFS, Sous-direction des personnels administratifs techniques, spécialisés et scientifiques",Section des personnels administratifs,Non,Oui,Oui,Déménagement à SAINT-DENIS (93) en 2027
https://drive.google.com/file/d/1q8bWh5x0b4BvDdltNuzUIY4FQ74_pVX4/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,"11 rue des Saussaies
Paris",75008,AC,int-AC-175,Chargé d'affaires budgétaires (hors T2),G3,Budget/Finances,"Secrétariat général (SG) 
Direction du management de l'administration territoriale et de l'encadrement supérieur ",Bureau des moyens de l'ATE du pilotage des crédits de fonctionnement et d'investisseemnt des pref et SGCD,Non,Oui,Non,
https://drive.google.com/file/d/1xpl6U5OJoNUjXOWyeE25gibl0uJMSjuw/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-176,Chargé de mission budget du numérique de la police nationale,G3,Budget/Finances,"DRHFS, Sous-direction des finances et soutien opérationnel",Bureau du pilotage du fonctionnement et des investissements,Non,Oui,Non,Déménagement à SAINT-DENIS (93) en 2027
https://drive.google.com/file/d/16VXF6kKMhgh6q_o1iLQCGtesPhLV67aW/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75008,AC,int-AC-177,Chargé d'affaires budgétaires (T2),G3,Budget/Finances,"SG, direction du management de l'administration territoriale et de l'encadrement supérieur","Bureau des moyens de l'ATE du pilotage des crédits de fonctionnement et d'investisseemnt des pref et SGCD, Pôle effectifs et masse salariale",Non,Oui,Non,
https://drive.google.com/file/d/1xqVwLkl-l6xWjaEAweDdGUfIP1r_-VK4/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-178,Chargé de mission régimes indemnitaires de la police nationale,G3,RH,"DRHFS, Sous-direction de la stratégie des RH",Bureau des emplois et de la masse salariale,Non,Oui,Non,Déménagement à SAINT-DENIS (93) en 2027
https://drive.google.com/file/d/1yRBlKOWAv55uHNl8XCMmrCIBEAJIgJS2/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75008,AC,int-AC-179,Chargé de mission sécurité et protection fonctionnelle des candidats aux élections politiques,G3,Juridique,"SG, Direction de la modernisation et de l'administration territoriale",Bureau des élections politiques,Non,Oui,Non,
https://drive.google.com/file/d/1RxnPS0rZPndLRcNcNZCNf0kq2uVdbd3Q/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-180,"Adjoint au chef de la section budget, chef du pôle programmation",G3,Budget/Finances,"DRHFS, Sous-direction des finances et du soutien opérationnel","Pôle exécution, section budget",Non,Oui,Oui,Déménagement à SAINT-DENIS (93) en 2027
https://drive.google.com/file/d/1FynD_554MT6c2O9ZUXg3QVAluIv5bFax/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75020,AC,int-AC-181,Chargé de budget et des marchés du contrôle automatisé,G3,Budget/Finances,Sous-direction ATR,"Bureau du budget, de l'exécution financière et de la commande publique",Non,Oui,Non,
https://drive.google.com/file/d/1o0U__JW22y9q_fhr8Y85czQSTwSswUb_/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-182,Chargé de mission RH expertise juridique et dossiers signalés des personnels contractuels,G3,RH,"DRHFS, Sous-direction des personnels administratifs techniques, spécialisés et scientifiques",Bureau des personnels contractuels,Non,Oui,Oui,Déménagement à SAINT-DENIS (93) en 2027
https://drive.google.com/file/d/1cNqZqA-ZTaRGrXQSi606ecTljsvc8cg1/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75020,AC,int-AC-183,Chargé d'études budgétaires,G3,Budget/Finances,"Délégation à la sécurité routière, Sous-direction des actions transversales et des ressources","Bureau du budget, de l'exécution financière et de la commande publique",Non,Oui,Non,
https://drive.google.com/file/d/15t5NSsmctxgwKZaJc2tWV8bdWi2XyTJv/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-184,Chargé de mission RH affaires juridiques des gradés et gardiens de la paix,G3,RH,"DRHFS, Sous-direction des personnels d'encadrement et d'application policiers adjoints et réservés","Bureau des gradés et gardiens de la paix, section affaires générales et juridiques",Non,Oui,Non,Déménagement à SAINT-DENIS (93) en 2027
https://drive.google.com/file/d/1dzimJUmEroNyloxKyCdt6-izagXxjStG/view?usp=sharing,Intérieur,Ministère de l'Intérieur,Île-de-France,Paris,75012,AC,int-AC-186,"Adjoint au chef du bureau des policiers adjoints, chef de la section animation territoriale",G2,RH,"DRHFS, Sous-direction des personnels d'encadrement et d'application policiers adjoints et réservés",Bureau des policiers adjoints,Non,Oui,Oui,Déménagement à SAINT-DENIS (93) en 2027
